# id\tfrequencyRank\tlevel\tword\ttranslation\thint\tpronunciation\tpartOfSpeech
1	1	BASE	the	определённый артикль	Used before a noun when the listener knows which person or thing is meant.	/ðə; ðiː/	article
6403	17151	ADVANCED	environmentalism	экологизм; энвайронментализм	(politics) A political and social ideology that seeks to prevent the environment from degradation by human activity.		n
6404	17152	ADVANCED	blockhouse	сруб; блокгауз	A sturdy military fortification, often of concrete, with gunports.		n
6405	17153	ADVANCED	illiteracy	неграмотность; безграмотность	(uncountable) The inability to read and write.	/ɪˈlɪtəɹəsi/	n
6406	17155	ADVANCED	ecotourism	экотуризм; экологический туризм	Responsible (sustainable#Adjective) travel to natural areas supporting the fauna, flora, and local economy.	/ˌikoʊˈtʊɹɪzəm/	n
6407	17156	ADVANCED	alternation	смена; чередование	The reciprocal succession of (normally two) things in time or place; the act of following and being followed by turns; alternate succession, performance, or occurrence	/ˈɑl.tɚˌneɪ.ʃən/	n
6408	17162	ADVANCED	ambulatory	ходить; амбулаторный	Of, relating to, or adapted to walking.	/-bjʊ-/	adj
6409	17165	ADVANCED	croton	кротон	Any of various plants, of the genus Croton, that yield croton oil.	/ˈkɹoʊt(ə)n/	n
6410	17178	ADVANCED	chanson	шансон	Any song with French words, but more specifically a classic, lyric-driven French song.	/ʃãˈsɔ̃/	n
6411	17182	ADVANCED	cosmonaut	космонавт	An astronaut, especially a Russian or Soviet one.	/ˈkɑz.məˌnɑt/	n
6412	17184	ADVANCED	palliative	паллиативный	(medicine) Minimising the progression of a disease and relieving undesirable symptoms for as long as possible, rather than attempting to cure the (usually incurable) disease.	/ˈpælieɪtɪv/	adj
6413	17213	ADVANCED	usurper	узурпатор	One who usurps.	/juˈsɜɹ.pəɹ/	n
6414	17214	ADVANCED	mnemonic	мнемонический; мнемоника; мнемотехника	Of or relating to mnemonics.	/ni-/	adj
6415	17218	ADVANCED	maidenhead	гимен; девственность; девственная плева	(literally, countable) The hymen.		n
6416	17219	ADVANCED	numismatic	нумизматический	Of or pertaining to currency, especially to coins.		adj
6417	17228	ADVANCED	airfoil	аэродинамический профиль	A structure shaped to produce lift when moving in air.		n
6418	17232	ADVANCED	etymological	этимологический	(not, _, comparable) Of or relating to etymology.	/ˌɛt.ɪ.məˈlɑ.d͡ʒɪ.kəl/	adj
6419	17233	ADVANCED	polemic	полемика	A strong verbal or written attack on someone or something.	/pəˈliːmɪk/	n
6420	17235	ADVANCED	clerestory	клеристорий	(architecture) The upper part of a wall containing windows to let in natural light to a building, especially in the nave, transept and choir of a church or cathedral.	/ˈklɪəɹ.stɔːɹi/	n
6421	17238	ADVANCED	calvados	кальвадос	(uncountable) An apple brandy made in Normandy, France.		n
6422	17264	ADVANCED	tyrannical	деспотичный; тиранический	(not comparable) Of, or relating to tyranny or a tyrant.	/tiˈrænəkəl/	adj
6423	17270	ADVANCED	despot	деспот	A ruler with absolute power; a tyrant.	/ˈdɛs.pɒt/	n
6424	17278	ADVANCED	quantization	квантование; дискретизация	(uncountable, signal processing) The process of approximating a continuous signal by a set of discrete symbols or integer values		n
6425	17280	ADVANCED	gracilis	тонкая мышца	(anatomy, muscle) A slender superficial muscle of the inner thigh.	/ˈɡras.ɪ.lɪs/	n
6426	17282	ADVANCED	offside	офсайд; положение вне игры	(sports) In an illegal position ahead of the ball, puck, etc.	/ɒfˈsaɪd/	adj
6427	17287	ADVANCED	metrical	метрический	Relating to poetic meter.	/ˈmɛtɹɪkl̩/	adj
6428	17293	ADVANCED	fiduciary	опекун; опекунша; доверенный; попечитель	(legal) One who holds a thing in trust for another.	/fəˈduːʃ.i.eɹ.i/	n
6429	17295	ADVANCED	foramen	отверстие	(skeleton) An opening, an orifice, or a short passage, especially in a bone.	/fəˈɹeɪ.mən/	n
6430	17296	ADVANCED	curler	кёрлингист; кёрлингистка	A sportsman who plays curling.	/ˈkɜː(ɹ)lə(ɹ)/	n
6431	17304	ADVANCED	monomer	мономер	(chemistry) A relatively small molecule which can be covalently bonded to other monomers to form a polymer or oligomer.	/ˈmɑnəmɚ/	n
6432	17310	ADVANCED	beachhead	плацдарм	(military) An area of hostile territory (especially on a beach) that, when captured, serves for the continuous landing (or movement into position) of further troops and material	/ˈbiːt͡ʃhɛd/	n
6433	17312	ADVANCED	permeable	дышащий; проницаемый; пропускающий	(by extension) Allowing the passage of persons, information, or other things, especially when such passage occurs despite hopes or expectations otherwise.	/ˈpɜːmiəbəl/	adj
6434	17315	ADVANCED	transformative	превратительный	(linguistics) Chiefly in transformative-generative: of or relating to a theory of generative grammar in which defined operations called transformations produce new sentences from e…	/trɑːnsˈfɔːmətɪv/	adj
6435	17316	ADVANCED	indiscriminate	неразборчивый; неизбирательный	(of a person) Without care in making distinctions, thoughtless.	/ɪn.dɪsˈkɹɪm.ɪn.ət/	adj
6436	17320	ADVANCED	dermatology	дерматология	(medicine) The study of the skin and its diseases.	/ˌdɜːməˈtɒlədʒi/	n
6437	17324	ADVANCED	unambiguous	однозначный; недвусмысленный	Clear, and having no uncertainty or ambiguity.		adj
6438	17330	ADVANCED	adherent	липкий; клейкий; сторонник; сторонница	A person who has membership in some group, association or religion.	/ædˈ(h)ɪə.ɹənt/	n
6439	17340	ADVANCED	interregnum	междуцарствие	The period of time between the end of a sovereign or political leader's reign and the accession of another.	/ˌɪntəɹˈɹɛɡnəm/	n
6440	17345	ADVANCED	triangulation	триангуляция	(uncountable, surveying) A technique in which distances and directions are estimated from an accurately measured baseline and the principles of trigonometry; (countable) an instanc…	/tɹaɪˌæŋɡjʊˈleɪʃən/	n
6441	17347	ADVANCED	increment	прирост	The action of increasing or becoming greater.	/ˈɪŋkɹɪmn̩t/	n
6442	17353	ADVANCED	depreciation	амортизация; обесценивание	(accounting) The measurement of the decline in value of assets. Not to be confused with impairment, which is the measurement of the unplanned, extraordinary decline in value of ass…	/dɪˌpɹiːʃɪˈeɪʃən/	n
6443	17361	ADVANCED	bridle	узда; уздечка; обуздать; сдержать	(transitive) To put a bridle on.	/ˈbɹaɪdəl/	v
6444	17362	ADVANCED	modality	модальность	The fact of being modal.		n
6445	17364	ADVANCED	darkly	темно; злобно; мрачно; неясно	With a dark appearance.	/ˈdɑɹkli/	adv
6446	17366	ADVANCED	velar	велярный; заднеязычный	(phonetics) A sound articulated at the soft palate.	/ˈveɪlə/	n
6447	17368	ADVANCED	triennial	трёхлетний; трёхгодовой; трёхгодичный	Happening every three years.	/tɹaɪˈɛniəl/	adj
6448	17371	ADVANCED	toponym	топоним		/ˈtɒpənɪm/	n
6449	17373	ADVANCED	norepinephrine	норэпинефрин	(neurotransmitter) A neurotransmitter found in the locus coeruleus which is synthesized from dopamine.	/ˌnɔːɹɛpɪˈnɛfɹɪn/	n
6450	17378	ADVANCED	morphism	морфизм	(mathematics, category theory) (formally) An arrow in a category; (less formally) an abstraction that generalises a map from one mathematical object to another and is structure-pre…	/ˈmɔɹfɪzəm/	n
6451	17379	ADVANCED	ideologically	идеологически	In an ideological manner; with respect to ideology.		adv
6452	17381	ADVANCED	immunization	иммунизация	(US, uncountable) The process by which any organism's body develops immunity against a pathogen.		n
6453	17389	ADVANCED	calcite	кальцит	(mineral) A very widely distributed crystalline form of calcium carbonate, CaCO3, found as limestone, chalk and marble.	/ˈkælˌsaɪt/	n
6454	17391	ADVANCED	elven	эльфийский	Belonging or relating to, or characteristic of, elves; elfin, elflike. [from mid 20th c.]	/ˈɛlv(ə)n/	adj
6455	17397	ADVANCED	layering	размножение отводок|отводками	A method of plant propagation by rooting cuttings.		n
6456	17398	ADVANCED	pastiche	смесь; пастиш; попурри; имитация	A work of art, drama, literature, music, or architecture that imitates the work of a previous artist, usually in a positive or neutral way.	/pæsˈtiːʃ/	n
6457	17401	ADVANCED	condenser	конденсатор; конденсор; холодильник; газоохладитель	(process engineering) A device designed to condense a gas into a liquid, either as part of a still, steam engine, refrigerator or similar machine.		n
6458	17407	ADVANCED	lowercase	строчный; маленький	In lower case.	/ˈloʊ.ɚˌkeɪs/	adj
6459	17411	ADVANCED	pentagonal	пятиугольный	Of, relating to, or shaped like a pentagon.	/pɛnˈtæɡənəl/	adj
6460	17415	ADVANCED	reticulum	ретикулум; сетка	(biology) A network. For example, the endoplasmic reticulum forms a network of cellular components that functions as a transportation system within the cell.		n
6461	17416	ADVANCED	meiosis	мейоз	(usually, uncountable, cytology) Cell division of a diploid cell into four haploid cells, which develop to produce gametes.	/maɪˈoʊ.sɪs/	n
6462	17424	ADVANCED	epidermis	эпидерма; эпидермис	The outer, protective layer of the skin of vertebrates, covering the dermis	/ˌep.ɪˈdɜː.mɪs/	n
6463	17427	ADVANCED	congruent	совпадающий; конгруэнтный; соответствующий	Corresponding in character; congruous.	/kənˈɡɹu.ənt/	adj
6464	17431	ADVANCED	epidemiological	эпидемиологѝческий	Of or pertaining to epidemiology.		adj
6465	17434	ADVANCED	exclusivity	исключительность	The quality of being exclusive.	/ˌɛkskluːˈsɪvɪti/	n
6466	17435	ADVANCED	multidimensional	многомерный	(mathematics) Having more than two dimensions.		adj
6467	17437	ADVANCED	columbine	водосбор; голубиный	Any plant of the genus Aquilegia, having distinctive bell-shaped flowers with spurs on each petal.	/ˈkɑləmˌbaɪn/	n
6468	17438	ADVANCED	ecologist	эколог	A scholar of ecology.	/iːˈkɒləd͡ʒɪst/	n
6469	17442	ADVANCED	handset	трубка; телефонная трубка	The part of a landline telephone containing both receiver and transmitter (and sometimes dial), held in the hand.	/ˈhæn(d)sɛt/	n
6470	17450	ADVANCED	annotation	аннотация; пояснение; примечание; комментарий	A critical or explanatory commentary or analysis.	/ˌænəˈteɪʃən/	n
6471	17460	ADVANCED	chlorophyll	хлорофилл	(biochemistry) Any of a group of green pigments that are found in the chloroplasts of plants and in other photosynthetic organisms such as cyanobacteria.	/ˈklɒɹ.ə.fɪl/	n
6472	17462	ADVANCED	emulsion	эмульсия	A stable suspension of small droplets of one liquid in another with which it is immiscible.		n
6473	17464	ADVANCED	voluminous	объёмный; ёмкостный; массивный; объёмистый	Of or pertaining to volume or volumes.	/vəˈl(j)uː.mɪ.nəs/	adj
6474	17469	ADVANCED	democratization	демократизация	The introduction of democracy, its functions or principles, to an area or country which did not have democracy previously.		n
